time;I
21:21:34:962;517.00
21:21:35:157;517.00
21:21:35:346;519.00
21:21:35:540;519.00
21:21:35:739;517.00
21:21:35:941;517.00
21:21:36:120;517.00
21:21:36:310;518.00
21:21:36:503;516.00
21:21:36:694;516.00
21:21:36:887;516.00
21:21:37:079;516.00
21:21:37:272;517.00
21:21:37:463;516.00
21:21:37:656;517.00
21:21:37:856;515.00
21:21:38:044;516.00
21:21:38:252;514.00
21:21:38:434;515.00
21:21:38:627;515.00
21:21:38:817;514.00
21:21:39:007;513.00
21:21:39:205;508.00
21:21:39:400;504.00
21:21:39:585;499.00
21:21:39:782;494.00
21:21:39:978;491.00
21:21:40:168;486.00
21:21:40:363;487.00
21:21:40:572;485.00
21:21:40:746;484.00
21:21:40:938;482.00
21:21:41:126;481.00
21:21:41:318;479.00
21:21:41:513;485.00
21:21:41:706;495.00
21:21:41:902;503.00
21:21:42:096;510.00
21:21:42:284;512.00
21:21:42:482;512.00
21:21:42:674;514.00
21:21:42:878;514.00
21:21:43:055;513.00
21:21:43:245;514.00
21:21:43:440;513.00
21:21:43:631;513.00
21:21:43:822;513.00
21:21:44:017;513.00
21:21:44:212;513.00
21:21:44:406;513.00
21:21:44:598;512.00
21:21:44:792;510.00
21:21:44:986;509.00
21:21:45:168;511.00
21:21:45:374;511.00
21:21:45:556;511.00
21:21:45:744;511.00
21:21:45:937;511.00
21:21:46:131;511.00
21:21:46:324;511.00
21:21:46:521;511.00
21:21:46:714;511.00
21:21:46:909;511.00
21:21:47:104;511.00
21:21:47:306;510.00
21:21:47:481;510.00
21:21:47:671;510.00
21:21:47:864;508.00
21:21:48:057;510.00
21:21:48:251;512.00
21:21:48:446;511.00
21:21:48:636;512.00
21:21:48:833;510.00
21:21:49:023;510.00
21:21:49:218;510.00
21:21:49:420;510.00
21:21:49:602;510.00
21:21:49:792;509.00
21:21:49:988;508.00
21:21:50:173;508.00
21:21:50:365;508.00
21:21:50:555;509.00
21:21:50:749;509.00
21:21:50:942;507.00
21:21:51:138;507.00
21:21:51:330;508.00
21:21:51:538;509.00
21:21:51:733;508.00
21:21:51:909;507.00
21:21:52:095;508.00
21:21:52:291;508.00
21:21:52:486;507.00
21:21:52:674;508.00
21:21:52:868;508.00
21:21:53:061;508.00
21:21:53:258;506.00
21:21:53:448;506.00
21:21:53:649;507.00
21:21:53:827;507.00
21:21:54:020;506.00
21:21:54:212;506.00
21:21:54:408;506.00
21:21:54:596;506.00
21:21:54:786;507.00
21:21:54:982;506.00
21:21:55:177;506.00
21:21:55:368;503.00
21:21:55:559;500.00
21:21:55:759;498.00
21:21:55:942;494.00
21:21:56:138;494.00
21:21:56:332;494.00
21:21:56:527;496.00
21:21:56:716;497.00
21:21:56:908;498.00
21:21:57:101;499.00
21:21:57:293;502.00
21:21:57:483;504.00
21:21:57:682;502.00
21:21:57:877;505.00
21:21:58:067;502.00
21:21:58:267;502.00
21:21:58:449;502.00
21:21:58:642;502.00
21:21:58:837;502.00
21:21:59:028;500.00
21:21:59:221;500.00
21:21:59:415;499.00
21:21:59:603;498.00
21:21:59:805;498.00
21:21:59:994;499.00
21:22:00:180;498.00
21:22:00:389;500.00
21:22:00:590;502.00
21:22:00:762;502.00
21:22:00:953;502.00
21:22:01:148;502.00
21:22:01:343;502.00
21:22:01:536;502.00
21:22:01:729;502.00
21:22:01:921;500.00
21:22:02:119;500.00
21:22:02:307;500.00
21:22:02:494;500.00
21:22:02:697;502.00
21:22:02:908;500.00
21:22:03:079;502.00
21:22:03:286;502.00
21:22:03:462;500.00
21:22:03:654;502.00
21:22:03:846;501.00
21:22:04:042;500.00
21:22:04:237;500.00
21:22:04:432;500.00
21:22:04:625;500.00
21:22:04:818;500.00
21:22:05:017;500.00
21:22:05:217;500.00
21:22:05:397;500.00
21:22:05:587;500.00
21:22:05:783;500.00
21:22:05:977;500.00
21:22:06:170;500.00
21:22:06:360;498.00
21:22:06:556;498.00
21:22:06:749;498.00
21:22:06:947;498.00
21:22:07:131;498.00
21:22:07:329;498.00
21:22:07:519;497.00
21:22:07:712;498.00
21:22:07:904;498.00
21:22:08:094;498.00
21:22:08:286;498.00
21:22:08:481;498.00
21:22:08:676;498.00
21:22:08:867;498.00
21:22:09:060;498.00
21:22:09:260;498.00
21:22:09:453;498.00
21:22:09:643;498.00
21:22:09:845;496.00
21:22:10:022;497.00
21:22:10:213;496.00
21:22:10:406;498.00
21:22:10:604;498.00
21:22:10:792;496.00
21:22:10:985;496.00
21:22:11:175;497.00
21:22:11:371;497.00
21:22:11:558;495.00
21:22:11:759;496.00
21:22:11:957;496.00
21:22:12:137;496.00
21:22:12:325;496.00
21:22:12:520;496.00
21:22:12:709;496.00
21:22:12:902;496.00
21:22:13:095;496.00
21:22:13:286;494.00
21:22:13:475;494.00
21:22:13:675;495.00
21:22:13:869;494.00
21:22:14:070;495.00
21:22:14:275;495.00
21:22:14:446;495.00
21:22:14:637;494.00
21:22:14:827;495.00
21:22:15:019;495.00
21:22:15:213;495.00
21:22:15:407;494.00
21:22:15:596;494.00
21:22:15:795;494.00
21:22:15:989;493.00
21:22:16:179;494.00
21:22:16:374;494.00
21:22:16:558;494.00
21:22:16:744;493.00
21:22:16:942;491.00
21:22:17:135;491.00
21:22:17:329;491.00
21:22:17:522;490.00
21:22:17:714;490.00
21:22:17:903;490.00
21:22:18:100;490.00
21:22:18:288;489.00
21:22:18:482;490.00
21:22:18:686;489.00
21:22:18:862;489.00
21:22:19:056;490.00
21:22:19:247;490.00
21:22:19:440;489.00
21:22:19:633;488.00
21:22:19:824;487.00
21:22:20:016;487.00
21:22:20:208;486.00
21:22:20:406;487.00
21:22:20:598;487.00
21:22:20:797;487.00
21:22:20:979;487.00
21:22:21:170;487.00
21:22:21:370;487.00
21:22:21:562;487.00
21:22:21:751;487.00
21:22:21:945;488.00
21:22:22:138;486.00
21:22:22:335;486.00
21:22:22:526;486.00
21:22:22:721;487.00
21:22:22:922;486.00
21:22:23:122;487.00
21:22:23:297;485.00
21:22:23:489;486.00
21:22:23:679;487.00
21:22:23:873;487.00
21:22:24:065;486.00
21:22:24:257;484.00
21:22:24:453;482.00
21:22:24:649;483.00
21:22:24:839;483.00
21:22:25:032;484.00
21:22:25:232;484.00
21:22:25:432;483.00
21:22:25:607;485.00
21:22:25:801;483.00
21:22:25:994;483.00
21:22:26:184;483.00
21:22:26:378;482.00
21:22:26:573;485.00
21:22:26:762;486.00
21:22:26:957;485.00
21:22:27:150;484.00
21:22:27:346;482.00
21:22:27:543;482.00
21:22:27:743;482.00
21:22:27:924;481.00
21:22:28:116;482.00
21:22:28:306;482.00
21:22:28:498;482.00
21:22:28:692;482.00
21:22:28:883;482.00
21:22:29:078;482.00
21:22:29:272;482.00
21:22:29:463;482.00
21:22:29:658;482.00
21:22:29:852;481.00
21:22:30:053;482.00
21:22:30:235;482.00
21:22:30:422;482.00
21:22:30:616;482.00
21:22:30:807;480.00
21:22:31:001;480.00
21:22:31:191;480.00
21:22:31:387;480.00
21:22:31:579;481.00
21:22:31:778;480.00
21:22:31:964;480.00
21:22:32:161;480.00
21:22:32:360;480.00
21:22:32:543;480.00
21:22:32:729;481.00
21:22:32:930;480.00
21:22:33:118;480.00
21:22:33:309;480.00
21:22:33:504;480.00
21:22:33:700;480.00
21:22:33:888;480.00
21:22:34:086;480.00
21:22:34:288;480.00
21:22:34:466;480.00
21:22:34:653;479.00
21:22:34:847;479.00
21:22:35:040;480.00
21:22:35:233;480.00
21:22:35:426;480.00
21:22:35:618;480.00
21:22:35:814;480.00
21:22:36:002;478.00
21:22:36:200;478.00
21:22:36:395;478.00
21:22:36:597;478.00
21:22:36:774;478.00
21:22:36:966;478.00
21:22:37:154;479.00
21:22:37:345;478.00
21:22:37:536;477.00
21:22:37:728;479.00
21:22:37:922;477.00
21:22:38:117;477.00
21:22:38:305;477.00
21:22:38:507;479.00
21:22:38:712;478.00
21:22:38:906;477.00
21:22:39:081;477.00
21:22:39:270;478.00
21:22:39:462;478.00
21:22:39:652;478.00
21:22:39:846;476.00
21:22:40:040;476.00
21:22:40:231;478.00
21:22:40:422;478.00
21:22:40:621;478.00
21:22:40:816;478.00
21:22:41:015;476.00
21:22:41:197;476.00
21:22:41:386;476.00
21:22:41:579;476.00
21:22:41:773;476.00
21:22:41:967;477.00
21:22:42:162;478.00
21:22:42:356;476.00
21:22:42:548;476.00
21:22:42:748;476.00
21:22:42:939;476.00
21:22:43:139;478.00
21:22:43:320;478.00
21:22:43:519;477.00
21:22:43:710;478.00
21:22:43:903;478.00
21:22:44:094;477.00
21:22:44:291;476.00
21:22:44:482;476.00
21:22:44:674;476.00
21:22:44:862;478.00
21:22:45:056;476.00
21:22:45:251;476.00
21:22:45:450;476.00
21:22:45:649;476.00
21:22:45:827;476.00
21:22:46:025;476.00
21:22:46:212;476.00
21:22:46:401;476.00
21:22:46:597;476.00
21:22:46:793;476.00
21:22:46:985;476.00
21:22:47:177;476.00
21:22:47:374;476.00
21:22:47:565;476.00
21:22:47:759;476.00
21:22:47:961;476.00
21:22:48:143;474.00
21:22:48:336;474.00
21:22:48:524;474.00
21:22:48:722;475.00
21:22:48:915;473.00
21:22:49:104;473.00
21:22:49:299;475.00
21:22:49:492;474.00
21:22:49:687;473.00
21:22:49:887;472.00
21:22:50:070;471.00
21:22:50:263;471.00
21:22:50:454;471.00
21:22:50:645;473.00
21:22:50:836;472.00
21:22:51:036;472.00
21:22:51:225;471.00
21:22:51:422;473.00
21:22:51:613;474.00
21:22:51:810;474.00
21:22:51:997;474.00
21:22:52:199;474.00
21:22:52:396;474.00
21:22:52:599;474.00
21:22:52:768;474.00
21:22:52:961;472.00
21:22:53:155;474.00
21:22:53:346;474.00
21:22:53:540;472.00
21:22:53:732;473.00
21:22:53:925;474.00
21:22:54:120;474.00
21:22:54:313;473.00
21:22:54:507;473.00
21:22:54:706;473.00
21:22:54:908;473.00
21:22:55:085;473.00
21:22:55:277;471.00
21:22:55:467;473.00
21:22:55:662;472.00
21:22:55:855;472.00
21:22:56:045;472.00
21:22:56:242;472.00
21:22:56:435;473.00
21:22:56:634;472.00
21:22:56:820;471.00
21:22:57:020;471.00
21:22:57:216;471.00
21:22:57:418;470.00
21:22:57:595;469.00
21:22:57:786;469.00
21:22:57:976;469.00
21:22:58:170;469.00
21:22:58:363;469.00
21:22:58:554;469.00
21:22:58:747;469.00
21:22:58:939;469.00
21:22:59:137;469.00
21:22:59:328;469.00
21:22:59:527;469.00
21:22:59:712;469.00
21:22:59:903;469.00
21:23:00:091;467.00
21:23:00:287;468.00
21:23:00:481;468.00
21:23:00:673;468.00
21:23:00:866;469.00
21:23:01:057;469.00
21:23:01:255;468.00
21:23:01:453;467.00
21:23:01:650;468.00
21:23:01:826;469.00
21:23:02:017;468.00
21:23:02:210;470.00
21:23:02:400;468.00
21:23:02:596;468.00
21:23:02:788;469.00
21:23:02:980;469.00
21:23:03:177;467.00
21:23:03:361;467.00
21:23:03:559;467.00
21:23:03:758;467.00
21:23:03:940;467.00
21:23:04:133;467.00
21:23:04:323;467.00
21:23:04:513;467.00
21:23:04:705;466.00
21:23:04:896;468.00
21:23:05:088;467.00
21:23:05:280;469.00
21:23:05:472;467.00
21:23:05:667;469.00
21:23:05:868;467.00
21:23:06:069;467.00
21:23:06:246;467.00
21:23:06:440;467.00
21:23:06:627;467.00
21:23:06:819;467.00
21:23:07:009;467.00
21:23:07:205;466.00
21:23:07:397;467.00
21:23:07:597;467.00
21:23:07:795;465.00
21:23:07:989;465.00
21:23:08:170;465.00
21:23:08:363;465.00
21:23:08:556;464.00
21:23:08:745;465.00
21:23:08:938;465.00
21:23:09:132;463.00
21:23:09:324;463.00
21:23:09:519;463.00
21:23:09:714;463.00
21:23:09:901;463.00
21:23:10:103;463.00
21:23:10:307;463.00
21:23:10:484;464.00
21:23:10:676;462.00
21:23:10:871;464.00
21:23:11:064;463.00
21:23:11:256;465.00
21:23:11:448;465.00
21:23:11:644;465.00
21:23:11:835;465.00
21:23:12:031;465.00
21:23:12:227;465.00
21:23:12:414;465.00
21:23:12:611;465.00
21:23:12:812;465.00
21:23:13:013;465.00
21:23:13:195;465.00
21:23:13:385;465.00
21:23:13:578;465.00
21:23:13:771;463.00
21:23:13:963;463.00
21:23:14:158;463.00
21:23:14:349;462.00
21:23:14:548;463.00
21:23:14:735;463.00
21:23:14:935;463.00
21:23:15:122;461.00
21:23:15:319;462.00
21:23:15:507;462.00
21:23:15:702;462.00
21:23:15:896;460.00
21:23:16:090;460.00
21:23:16:283;461.00
21:23:16:477;461.00
21:23:16:666;460.00
21:23:16:865;461.00
21:23:17:055;461.00
21:23:17:241;459.00
21:23:17:447;461.00
21:23:17:629;459.00
21:23:17:817;461.00
21:23:18:011;460.00
21:23:18:202;460.00
21:23:18:395;460.00
21:23:18:585;460.00
21:23:18:776;460.00
21:23:18:976;461.00
21:23:19:164;461.00
21:23:19:359;461.00
21:23:19:559;460.00
21:23:19:757;460.00
21:23:19:937;460.00
21:23:20:125;459.00
21:23:20:319;459.00
21:23:20:513;459.00
21:23:20:707;459.00
21:23:20:900;459.00
21:23:21:094;457.00
21:23:21:286;456.00
21:23:21:477;456.00
21:23:21:678;457.00
21:23:21:871;457.00
21:23:22:068;454.00
21:23:22:268;456.00
21:23:22:442;455.00
21:23:22:636;457.00
21:23:22:831;458.00
21:23:23:024;458.00
21:23:23:216;458.00
21:23:23:410;458.00
21:23:23:609;458.00
21:23:23:793;458.00
21:23:23:991;458.00
21:23:24:195;458.00
21:23:24:370;457.00
21:23:24:560;457.00
21:23:24:750;457.00
21:23:24:943;456.00
21:23:25:135;456.00
21:23:25:330;455.00
21:23:25:523;455.00
21:23:25:719;455.00
21:23:25:910;456.00
21:23:26:096;454.00
21:23:26:306;454.00
21:23:26:500;452.00
21:23:26:673;454.00
21:23:26:867;453.00
21:23:27:060;454.00
21:23:27:254;455.00
21:23:27:450;455.00
21:23:27:640;454.00
21:23:27:830;454.00
21:23:28:021;454.00
21:23:28:216;454.00
21:23:28:410;452.00
21:23:28:609;452.00
21:23:28:810;451.00
21:23:28:987;450.00
21:23:29:180;451.00
21:23:29:366;452.00
21:23:29:558;451.00
21:23:29:751;451.00
21:23:29:941;450.00
21:23:30:133;448.00
21:23:30:330;445.00
21:23:30:519;445.00
21:23:30:720;445.00
21:23:30:910;445.00
21:23:31:105;445.00
21:23:31:296;446.00
21:23:31:481;446.00
21:23:31:672;447.00
21:23:31:865;449.00
21:23:32:060;450.00
21:23:32:247;450.00
21:23:32:446;452.00
21:23:32:642;452.00
21:23:32:843;452.00
21:23:33:019;452.00
21:23:33:211;453.00
21:23:33:403;450.00
21:23:33:593;450.00
21:23:33:784;450.00
21:23:33:978;450.00
21:23:34:172;450.00
21:23:34:362;450.00
21:23:34:553;450.00
21:23:34:751;450.00
21:23:34:955;450.00
21:23:35:133;450.00
21:23:35:325;450.00
21:23:35:515;450.00
21:23:35:711;450.00
21:23:35:901;450.00
21:23:36:095;448.00
21:23:36:291;450.00
21:23:36:483;451.00
21:23:36:677;450.00
21:23:36:868;450.00
21:23:37:063;450.00
21:23:37:262;450.00
21:23:37:461;450.00
21:23:37:643;448.00
21:23:37:830;447.00
21:23:38:020;448.00
21:23:38:211;448.00
21:23:38:403;448.00
21:23:38:595;448.00
21:23:38:785;448.00
21:23:38:978;448.00
21:23:39:175;448.00
21:23:39:372;448.00
21:23:39:569;448.00
21:23:39:750;448.00
21:23:39:944;448.00
21:23:40:136;448.00
21:23:40:326;448.00
21:23:40:518;448.00
21:23:40:710;448.00
21:23:40:906;448.00
21:23:41:099;448.00
21:23:41:296;448.00
21:23:41:496;448.00
21:23:41:673;448.00
21:23:41:865;448.00
21:23:42:055;448.00
21:23:42:248;446.00
21:23:42:441;446.00
21:23:42:632;446.00
21:23:42:826;446.00
21:23:43:021;447.00
21:23:43:218;445.00
21:23:43:403;447.00
21:23:43:604;446.00
21:23:43:808;446.00
21:23:43:979;446.00
21:23:44:177;446.00
21:23:44:371;446.00
21:23:44:560;448.00
21:23:44:753;449.00
21:23:44:950;448.00
21:23:45:145;446.00
21:23:45:338;448.00
21:23:45:530;446.00
21:23:45:728;448.00
21:23:45:920;446.00
21:23:46:111;446.00
21:23:46:315;448.00
21:23:46:515;448.00
21:23:46:690;446.00
21:23:46:884;446.00
21:23:47:074;446.00
21:23:47:267;446.00
21:23:47:458;447.00
21:23:47:655;447.00
21:23:47:848;447.00
21:23:48:040;447.00
21:23:48:240;446.00
21:23:48:439;446.00
21:23:48:612;445.00
21:23:48:802;445.00
21:23:48:997;445.00
21:23:49:187;445.00
21:23:49:384;443.00
21:23:49:575;444.00
21:23:49:767;444.00
21:23:49:957;444.00
21:23:50:150;444.00
21:23:50:346;443.00
21:23:50:547;443.00
21:23:50:727;443.00
21:23:50:917;443.00
21:23:51:115;443.00
21:23:51:308;443.00
21:23:51:500;443.00
21:23:51:691;443.00
21:23:51:882;443.00
21:23:52:080;443.00
21:23:52:269;443.00
21:23:52:459;442.00
21:23:52:655;443.00
21:23:52:856;443.00
21:23:53:057;443.00
21:23:53:225;441.00
21:23:53:422;441.00
21:23:53:610;441.00
21:23:53:806;441.00
21:23:54:000;441.00
21:23:54:193;441.00
21:23:54:394;441.00
21:23:54:582;441.00
21:23:54:779;441.00
21:23:54:989;441.00
21:23:55:179;441.00
21:23:55:356;441.00
21:23:55:551;441.00
21:23:55:745;441.00
21:23:55:935;441.00
21:23:56:128;441.00
21:23:56:321;441.00
21:23:56:518;441.00
21:23:56:711;440.00
21:23:56:906;441.00
21:23:57:092;439.00
21:23:57:292;439.00
21:23:57:488;439.00
21:23:57:687;439.00
21:23:57:873;438.00
21:23:58:060;438.00
21:23:58:259;437.00
21:23:58:444;437.00
21:23:58:638;437.00
21:23:58:828;437.00
21:23:59:017;439.00
21:23:59:212;440.00
21:23:59:405;440.00
21:23:59:601;438.00
21:23:59:798;439.00
21:23:59:999;439.00
21:24:00:171;437.00
21:24:00:362;439.00
21:24:00:556;437.00
21:24:00:743;439.00
21:24:00:932;437.00
21:24:01:123;439.00
21:24:01:315;439.00
21:24:01:506;439.00
21:24:01:699;439.00
21:24:01:906;438.00
21:24:02:090;437.00
21:24:02:283;437.00
21:24:02:469;437.00
21:24:02:661;435.00
21:24:02:857;437.00
21:24:03:048;437.00
21:24:03:239;437.00
21:24:03:437;437.00
21:24:03:629;437.00
21:24:03:828;437.00
21:24:04:006;435.00
21:24:04:203;437.00
21:24:04:399;437.00
21:24:04:587;437.00
21:24:04:777;437.00
21:24:04:973;435.00
21:24:05:167;437.00
21:24:05:358;437.00
21:24:05:549;436.00
21:24:05:748;435.00
21:24:05:939;435.00
21:24:06:139;436.00
21:24:06:338;436.00
21:24:06:515;434.00
21:24:06:705;435.00
21:24:06:898;435.00
21:24:07:091;434.00
21:24:07:283;436.00
21:24:07:474;436.00
21:24:07:669;436.00
21:24:07:862;435.00
21:24:08:061;435.00
21:24:08:253;435.00
21:24:08:453;435.00
21:24:08:646;435.00
21:24:08:828;433.00
21:24:09:021;433.00
21:24:09:211;433.00
21:24:09:401;433.00
21:24:09:597;433.00
21:24:09:788;434.00
21:24:09:981;433.00
21:24:10:175;433.00
21:24:10:371;433.00
21:24:10:569;433.00
21:24:10:771;431.00
21:24:10:951;432.00
21:24:11:138;433.00
21:24:11:333;433.00
21:24:11:524;432.00
21:24:11:716;432.00
21:24:11:909;432.00
21:24:12:102;432.00
21:24:12:299;432.00
21:24:12:498;432.00
21:24:12:690;432.00
21:24:12:878;431.00
21:24:13:078;431.00
21:24:13:280;431.00
21:24:13:456;431.00
21:24:13:646;431.00
21:24:13:840;431.00
21:24:14:032;431.00
21:24:14:223;431.00
21:24:14:420;430.00
21:24:14:609;430.00
21:24:14:803;430.00
21:24:14:999;430.00
21:24:15:206;430.00
21:24:15:383;430.00
21:24:15:572;430.00
21:24:15:763;430.00
21:24:15:955;430.00
21:24:16:147;430.00
21:24:16:344;430.00
21:24:16:533;430.00
21:24:16:729;430.00
21:24:16:915;430.00
21:24:17:111;430.00
21:24:17:311;430.00
21:24:17:509;429.00
21:24:17:685;429.00
21:24:17:880;429.00
21:24:18:070;429.00
21:24:18:265;429.00
21:24:18:458;429.00
21:24:18:646;429.00
21:24:18:838;429.00
21:24:19:032;429.00
21:24:19:222;428.00
21:24:19:420;428.00
21:24:19:622;427.00
21:24:19:803;427.00
21:24:19:995;427.00
21:24:20:188;427.00
21:24:20:378;427.00
21:24:20:572;427.00
21:24:20:763;428.00
21:24:20:955;429.00
21:24:21:144;427.00
21:24:21:338;427.00
21:24:21:528;427.00
21:24:21:740;427.00
21:24:21:928;427.00
21:24:22:108;428.00
21:24:22:296;428.00
21:24:22:489;428.00
21:24:22:684;428.00
21:24:22:877;428.00
21:24:23:068;428.00
21:24:23:264;428.00
21:24:23:455;428.00
21:24:23:647;428.00
21:24:23:840;428.00
21:24:24:040;428.00
21:24:24:225;428.00
21:24:24:423;428.00
21:24:24:614;428.00
21:24:24:807;428.00
21:24:24:999;428.00
21:24:25:195;427.00
21:24:25:385;427.00
21:24:25:582;427.00
21:24:25:776;427.00
21:24:25:967;427.00
21:24:26:155;427.00
21:24:26:358;427.00
21:24:26:562;427.00
21:24:26:736;427.00
21:24:26:929;427.00
21:24:27:120;427.00
21:24:27:315;427.00
21:24:27:506;427.00
21:24:27:703;426.00
21:24:27:896;426.00
21:24:28:092;426.00
21:24:28:284;426.00
21:24:28:473;426.00
21:24:28:670;426.00
21:24:28:875;426.00
21:24:29:049;427.00
21:24:29:245;427.00
21:24:29:441;425.00
21:24:29:631;425.00
21:24:29:823;425.00
21:24:30:014;425.00
21:24:30:212;425.00
21:24:30:402;425.00
21:24:30:590;425.00
21:24:30:801;424.00
21:24:30:996;424.00
21:24:31:179;426.00
21:24:31:374;426.00
21:24:31:562;426.00
21:24:31:753;424.00
21:24:31:949;424.00
21:24:32:139;424.00
21:24:32:333;424.00
21:24:32:524;424.00
21:24:32:722;424.00
21:24:32:913;426.00
21:24:33:114;425.00
21:24:33:316;423.00
21:24:33:487;423.00
21:24:33:685;424.00
21:24:33:873;424.00
21:24:34:069;424.00
21:24:34:261;422.00
21:24:34:456;424.00
21:24:34:645;422.00
21:24:34:847;422.00
21:24:35:036;422.00
21:24:35:229;422.00
21:24:35:430;422.00
21:24:35:610;420.00
21:24:35:805;420.00
21:24:35:991;420.00
21:24:36:189;418.00
21:24:36:381;416.00
21:24:36:571;415.00
21:24:36:761;416.00
21:24:36:954;416.00
21:24:37:151;416.00
21:24:37:343;414.00
21:24:37:539;416.00
21:24:37:738;414.00
21:24:37:922;415.00
21:24:38:110;418.00
21:24:38:305;418.00
21:24:38:498;418.00
21:24:38:688;418.00
21:24:38:880;418.00
21:24:39:073;418.00
21:24:39:269;418.00
21:24:39:465;418.00
21:24:39:657;418.00
21:24:39:855;418.00
21:24:40:054;418.00
21:24:40:234;418.00
21:24:40:427;418.00
21:24:40:615;418.00
21:24:40:806;416.00
21:24:40:998;416.00
21:24:41:190;416.00
21:24:41:386;416.00
21:24:41:580;416.00
21:24:41:786;415.00
21:24:41:961;416.00
21:24:42:157;416.00
21:24:42:345;416.00
21:24:42:536;416.00
21:24:42:728;416.00
21:24:42:920;416.00
21:24:43:116;416.00
21:24:43:307;416.00
21:24:43:499;416.00
21:24:43:696;416.00
21:24:43:883;416.00
21:24:44:081;416.00
21:24:44:274;416.00
21:24:44:480;416.00
21:24:44:652;415.00
21:24:44:845;415.00
21:24:45:041;415.00
21:24:45:231;415.00
21:24:45:425;415.00
21:24:45:619;415.00
21:24:45:810;413.00
21:24:46:002;415.00
21:24:46:194;415.00
21:24:46:392;415.00
21:24:46:589;415.00
21:24:46:799;416.00
21:24:46:970;416.00
21:24:47:157;416.00
21:24:47:357;415.00
21:24:47:544;415.00
21:24:47:733;415.00
21:24:47:925;416.00
21:24:48:121;415.00
21:24:48:321;414.00
21:24:48:503;414.00
21:24:48:696;414.00
21:24:48:889;414.00
21:24:49:087;415.00
21:24:49:272;415.00
21:24:49:467;415.00
21:24:49:657;416.00
21:24:49:849;415.00
21:24:50:041;415.00
21:24:50:235;415.00
21:24:50:427;414.00
21:24:50:620;414.00
21:24:50:814;415.00
21:24:51:016;415.00
21:24:51:194;415.00
21:24:51:389;415.00
21:24:51:582;414.00
21:24:51:776;416.00
21:24:51:968;414.00
21:24:52:163;414.00
21:24:52:353;414.00
21:24:52:544;414.00
21:24:52:742;414.00
21:24:52:932;413.00
21:24:53:129;413.00
21:24:53:329;413.00
21:24:53:504;413.00
21:24:53:700;413.00
21:24:53:892;413.00
21:24:54:083;413.00
21:24:54:275;413.00
21:24:54:466;413.00
21:24:54:658;413.00
21:24:54:850;413.00
21:24:55:048;412.00
21:24:55:240;413.00
21:24:55:439;412.00
21:24:55:620;412.00
21:24:55:816;413.00
21:24:56:004;413.00
21:24:56:198;413.00
21:24:56:390;413.00
21:24:56:583;411.00
21:24:56:777;411.00
21:24:56:967;411.00
21:24:57:161;411.00
21:24:57:354;411.00
21:24:57:547;411.00
21:24:57:747;411.00
21:24:57:931;411.00
21:24:58:123;411.00
21:24:58:318;409.00
21:24:58:512;411.00
21:24:58:704;410.00
21:24:58:897;410.00
21:24:59:088;410.00
21:24:59:282;411.00
21:24:59:476;411.00
21:24:59:667;411.00
21:24:59:860;411.00
21:25:00:057;411.00
21:25:00:238;409.00
21:25:00:430;409.00
21:25:00:619;409.00
21:25:00:817;409.00
21:25:01:008;409.00
21:25:01:202;408.00
21:25:01:392;409.00
21:25:01:588;410.00
21:25:01:778;409.00
21:25:01:977;409.00
21:25:02:178;409.00
21:25:02:356;409.00
21:25:02:549;409.00
21:25:02:740;410.00
21:25:02:928;410.00
21:25:03:120;410.00
21:25:03:316;410.00
21:25:03:506;410.00
21:25:03:706;407.00
21:25:03:894;407.00
21:25:04:085;409.00
21:25:04:290;409.00
21:25:04:467;407.00
21:25:04:657;407.00
21:25:04:852;407.00
21:25:05:047;407.00
21:25:05:239;407.00
21:25:05:435;409.00
21:25:05:623;407.00
21:25:05:819;407.00
21:25:06:009;407.00
21:25:06:205;407.00
21:25:06:405;407.00
21:25:06:603;407.00
21:25:06:785;408.00
21:25:06:975;408.00
21:25:07:166;406.00
21:25:07:359;406.00
21:25:07:551;406.00
21:25:07:744;407.00
21:25:07:937;407.00
21:25:08:129;407.00
21:25:08:323;407.00
21:25:08:519;407.00
21:25:08:715;407.00
21:25:08:918;407.00
21:25:09:093;407.00
21:25:09:283;407.00
21:25:09:476;405.00
21:25:09:668;405.00
21:25:09:860;406.00
21:25:10:058;405.00
21:25:10:249;405.00
21:25:10:445;405.00
21:25:10:639;405.00
21:25:10:836;405.00
21:25:11:029;405.00
21:25:11:228;405.00
21:25:11:429;405.00
21:25:11:609;403.00
21:25:11:793;405.00
21:25:11:990;405.00
21:25:12:184;405.00
21:25:12:378;404.00
21:25:12:571;404.00
21:25:12:761;404.00
21:25:12:959;404.00
21:25:13:144;404.00
21:25:13:340;404.00
21:25:13:543;404.00
21:25:13:741;404.00
21:25:13:917;404.00
21:25:14:105;403.00
21:25:14:301;403.00
21:25:14:494;403.00
21:25:14:687;403.00
21:25:14:881;403.00
21:25:15:072;403.00
21:25:15:270;403.00
21:25:15:465;403.00
21:25:15:651;403.00
21:25:15:856;402.00
21:25:16:051;402.00
21:25:16:232;402.00
21:25:16:422;402.00
21:25:16:617;402.00
21:25:16:808;402.00
21:25:17:003;402.00
21:25:17:195;402.00
21:25:17:384;401.00
21:25:17:583;401.00
21:25:17:775;401.00
21:25:17:969;401.00
21:25:18:163;401.00
21:25:18:366;401.00
21:25:18:542;401.00
21:25:18:734;401.00
21:25:18:927;401.00
21:25:19:119;401.00
21:25:19:316;401.00
